제목 형태소,본문 형태소
"['뉴이스트', '아론', '입양', '댕댕']","['얼마', '전', '뉴이스트', '아론', '주인', '버려진', '강아지', '입양', '오늘', '사진', '보', '표정', '댕댕', '라이', '날', '주차장', '생활', '맴', '전주', '진짜', '털', '실화', '세상', '마상', '아론', '또', '다른', '반려견', '노아', '사진', '간다']"
"['요즘', '부쩍', '혼자', '댕댕']","['눈빛', '출처', '사진', '검색']"
"['프로', '듀스', '점점', '댕댕', '연습생']","['어제', '비하인드', '무진', '캠', '지성', '씌', '주먹', '얼굴', '댕댕', '등장', '심기', '이유', '뭐죸', '지성', '씌', '옹', '성우', '애착', '가방', '댕댕', '죽껙', '이형', '무', '승소', '리지', '눈꺼풀', '심', '질문', '재뮈업', '졸료', '가지', '댕', '눈', '댕댕', '마리', '눈썹', '곸', '잠', '옹댕', '왜케', '종이', '인형', '옹', '강아지', '똥강아지', '모습', '지성', '궁딩토닥', '프듀', '애', '좀', '똥깡', '아지', '모습', '벽', '세상', '댕댕', '감히', '민현', '황제', '무릎', '차지', '댕댕', '구석', '궁디', '밀고', '댕댕', '이아', '진짜', '요새', '옹', '성우', '왜캐', '자체', '임', '머리', '통', '한번', '아아', '아악', '손좀', '점점', '기분', '뭔가', '재환', '특', '출입', '밥', '달라', '댕댕', '네', '실제', '요', '입', '달', '사시', '분', '이니스프리', '팩', '아주', '그냥', '댕댕', '댕댕', '댕댕', '댕댕', '말', '댕댕', '탈트옴옹', '성우', '점점', '왜', '혼자', '주', '순위', '하락', '맘', '애가', '더', '맘', '아픔', '성우', '꼭', '데뷔', '댕댕', '데뷔', '해']"
"['강아지', '포메라니안', '댕댕', '미용']","['설기', '물개', '컷']"
"['귤', '우리', '댕댕']","['귤', '앞', '달라', '눈빛', '발사', '댕댕', '사람', '토', '설사', '간식']"
"['강아지', '이건', '소리', '일지', '댕댕']","['오잉', '이건', '소리', '휘파람', '소리', '마냥', '우리', '포메', '설기', '휘파람', '소리', '반응', '설기', '구경']"
"['우리', '댕댕']",[]
"['만화', '댕댕']","['우왕', '출처', '사진', '검색']"
"['산책', '중', '시련', '직면', '댕댕']","['출처', '잇코', '리아']"
"['댕댕', '우리', '집', '댕댕', '산다']","['집', '댕댕', '구경', '우리', '집', '댕댕', '자랑', '집', '댕댕', '마리', '먼저', '시바견', '단풍', '이제', '살이', '구', '사람', '인상파', '둥', '둥이', '랍', '시바견', '대부분', '사람', '진짜', '성격', '헛짖음', '생각', '아주', '차', '땐', '가끔', '착각', '때', '활동', '량', '산책', '자주', '거의', '년', '내내', '털', '갈이', '고', '생각', '정도', '매력', '아이', '울', '단풍', '완전', '예뿌', '욤', '산책', '때', '집앞', '공원', '저', '벤치', '바람', '걸', '집앞', '산', '평상', '혼자', '중이', '자리', '욤', '애견', '공원', '수영장', '수영', '단풍', '단풍', '겨울', '산책', '물가', '퐁당', '가끔', '때', '당황', '황수영', '계곡', '냇가', '수영', '는걸', '더', '개풀', '단풍', '단풍', '풀이', '나뭇잎', '댕댕', '사람', '웃어요', '개풀', '소리', '말', '소리', '세상', '이번', '봄', '한창', '털', '갈이', '때', '애가', '좀', '엄빠', '뿌', '시바', '요', '때', '심장', '무리', '단풍', '사람', '꼭', '장난감', '양말', '물', '마지막', '공순', '단풍', '반응', '집', '다른', '댕댕', '판', '어케', '글', '처음', '서울', '단풍', '새끼', '땡', '초도', '욤', '우리', '집', '댕댕', '산다']"
"['엑소', '야옹이', '댕댕', '소개']","['시우민', '야옹이', '이수호', '댕댕', '이백현', '댕댕', '몽룡', '열', '댕댕', '토', '짜르', '디오네', '댕댕', '먹물', '후추', '카이', '댕댕', '몽구', '짱구', '세훈', '댕댕', '무슈', '비비', '서류', '멤버', '명', '집사']"
"['댕댕', '인생', '샷', '유기동물', '보호', '소']",[]
"['자신', '주인', '댕댕']",[]
"['댕댕', '이불', '애기']",[]
"['댓글', '부탁', '해', '태풍', '댕댕']","['화면', '목', '개집', '함', '개', '주인', '분', '제보', '개', '목']"
"['강도', '댕댕']","['출처', '잇코', '리아']"
"['아이폰', '로', '기념', '집', '댕댕', '사진', '투척']","['이번', '똥럭시', '아이폰', '처음', '써봣는데', '뭔가', '감성', '화질', '아이폰', '개', '쩌는듯욤', '아이폰', '산', '기념', '울', '윙쿠', '사진', '울', '윙쿠', '정면', '분동', '안', '간식', '유혹', '건', '안', '비밀', '중', '오늘', '간식', '윙쿠', '젤', '오리', '목뼈', '줄', '예정', '오리', '목뼈', '개비', '보기', '입맛', '주인', '사료', '안', '반찬', '간식', '사료', '후', '간식', '입맛', '울', '윙쿠', '울', '윙쿠', '새끼', '덕분', '제', '아이폰', '만원', '금제', '엠모', '알뜰폰', '개통', '월', '원', '요금', '제로', '사용', '중', '할부', '원금', '빡센데', '금제', '답', '가성', '비', '알뜰폰', '수', '술', '묵고', '택시', '안', '타고', '스벅', '대신', '이디야', '가면', '울', '윙쿠', '맥', '여야', '임수빈', '윙쿠', '넌', '맘', '낮잠', '달라', '눈빛', '중이', '간식', '소화', '제', '회사', '워크샵', '무시', '낮잠', '자', '낮잠', '도중', '표정', '진짜', '뻔', '주인', '새끼', '진짜', '방', '구석', '자기', '막', '표정', '윙무', '표정', '왜', '주인', '새끼', '산책', '안보', '눈빛', '산책', '난', '뒤', '집', '자마자', '바로', '침대', '즁', '침대', '내', '윙무', '해', '방석', '그', '후', '방석', '기절', '초롱초롱', '윙쿠', '울', '편식', '식탐', '마왕', '물어', '장인', '윙쿠', '해']"
"['우리', '집', '댕댕']","['우리', '집', '강아지', '사람', '방', '자랑', '이름', '숑숑', '나이', '살', '안녕', '친구', '이불', '밖', '일전', '다래끼', '지금', '눈', '짱', '여기', '내', '세상', '꺄빨리', '간식', '간식', '불출', '이발', '우리', '집', '성형', '미용', '듯이', '발전', '야수', '같넼', '파마', '거', '같갴', '거기', '누구', '우리', '집', '고영희', '집', '길', '천사', '고영희', '밥', '눈치', '임', '내', '함', '엄마', '환갑', '때', '아빠', '일해', '모녀', '여행', '때', '가족', '스냅', '얼굴', '가림다', '우리', '댕댕', '보고', '기분', '얍', '우리', '집', '강아지']"
"['곁', '늘', '귀요미']","['댕댕', '출처', '검색', '및', '사진', '속', '참조']"
"['우리', '집', '댕댕']","['우리', '집', '강아지', '사람', '방', '자랑', '이름', '숑숑', '나이', '살', '안녕', '친구', '이불', '밖', '일전', '다래끼', '지금', '눈', '짱', '여기', '내', '세상', '꺄빨리', '간식', '간식', '불출', '이발', '우리', '집', '성형', '미용', '듯이', '발전', '야수', '같넼', '파마', '거', '같갴', '거기', '누구', '우리', '집', '고영희', '집', '길', '천사', '고영희', '밥', '눈치', '임', '내', '함', '엄마', '환갑', '때', '아빠', '일해', '모녀', '여행', '때', '가족', '스냅', '얼굴', '가림다', '우리', '댕댕', '보고', '기분', '얍', '우리', '집', '강아지']"
"['우리', '집', '댕댕']","['우리', '집', '강아지', '사람', '방', '자랑', '이름', '숑숑', '나이', '살', '안녕', '친구', '이불', '밖', '일전', '다래끼', '지금', '눈', '짱', '여기', '내', '세상', '꺄빨리', '간식', '간식', '불출', '이발', '우리', '집', '성형', '미용', '듯이', '발전', '야수', '같넼', '파마', '거', '같갴', '거기', '누구', '우리', '집', '고영희', '집', '길', '천사', '고영희', '밥', '눈치', '임', '내', '함', '엄마', '환갑', '때', '아빠', '일해', '모녀', '여행', '때', '가족', '스냅', '얼굴', '가림다', '우리', '댕댕', '보고', '기분', '얍', '우리', '집', '강아지']"
"['우리', '집', '댕댕', '표정', '부자', '좀', '보고']","['반응', '더', '집', '댕댕', '이름', '미르', '미르']"
"['드루', '남돌', '대표', '댕댕']","['얘드', '강아지', '상남자', '본진', '짤', '삘받아', '모두', '강아지', '파자', '이건', '주관', '그냥', '아이콘', '진환', '사진', '진짜', '댕댕', '쪽', '마이', '노', '귀요미', '진짜', '사랑', '하이라이트', '양요섭', '거', '진짜', '얼굴크기', '실화', '강아지', '상의', '시초', '귀요미', '시초', '뭔가', '내', '생각', '엑소', '찬열', '리트리버', '강아지', '애', '개', '애교', '부리면', '더', '팀내', '백현', '진짜', '리트리버', '제국', '아이', '박형식', '자', '볼때', '생각', '강아지', '진짜', '눈', '강아지', '진짜', '워', '원', '강', '다니엘', '처음', '보고', '짤', '나', '말', '박지훈', '위', '바', '래서', '다녤', '그닥', '이제', '거의', '원픽', '뷰', '사모예드', '녤모예드', '인피니트', '남우현', '거', '얼굴', '일부러', '눈', '강아지', '남우현', '인피니트', '메이크업', '빡', '해도', '항상', '강아지', '엑소', '백현', '엑소', '명', '강아지', '백현', '진짜', '내', '얼굴', '사진', '팬', '저', '성격', '댕댕', '여기', '내', '생각', '댕댕', '혹시', '다른', '아이돌', '공유', '짤', '내', '본진', '객관성', '위해', '추가', '나', '세븐', '틴', '진짜', '왜', '지민', '규', '강아지', '진돗개', '진돗개']"
"['댓글', '부탁', '해', '피오', '댕댕', '인척']","['데뷔초', '랩', '가사', '추잡', '요즘', '연하남', '인척', '사람', '척', '예의', '척', '오지', '송민호', '산부인과', '허벅지', '탁탁', '지코', '절친', '요즘', '왜', '척', '이', '제발', '작작']"
"['강아지', '애견', '펜션', '간', '댕댕']","['설기', '뽀뽀', '강아지', '노', '방법']"
"['다가', '차례', '댕댕']","['출처', '잇코', '리아']"
"['울', '댕댕']","['년', '월', '일', '울', '댕댕', '강아지', '울', '코코']"
"['칼', '손', '댕댕']","['출처', '잇코', '리아']"
"['입양', '댕댕', '이의', '삶']","['세상', '표정', '확', '맴', '다행', '것', '출처', '사진', '검색']"
"['편의점', '댕댕']",[]
"['가족', '품', '댕댕']","['굳이', '사연', '알', '사진', '진짜', '얼마나', '다행', '집', '너', '고생', '늘', '가족', '햄복', '출처', '사진', '검색']"
"['구멍', '댕댕', '자식', '구', '보배']",[]
"['드루', '댕댕', '귓속말', '법', '줌']","['코로', '댕댕', '귀', '말', '간지럼', '안타', '단짝', '친구', '기분', '번', '해뷰']"
"['울', '댕댕', '모습']","['안농', '집', '댕댕', '둘리', '또치', '모습', '몇', '장', '종담', '또']"
"['댓글', '부탁', '해', '달라', '댕댕', '근황']","['이름', '칸쵸', '때', '발음', '순위', '두두', '개월', '이제', '그대로', '태', '무슨', '토끼', '애', '핫도그', '애', '자식', '티비', '시청', '해', '엽사', '좀', '마무리', '두두', '셀카', '월달', '이름', '추천', '글', '근황', '댓글', '조금', '판', '고마', '원목', '줄', '원래', '학교', '운동장', '아무', '때', '잠시', '거얌', '촌', '사람', '업']"
"['댓글', '부탁', '해', '애교', '댕댕', '댕댕']",[]
"['강아지', '마리', '시골', '댕댕']","['날', '시골', '댕댕', '사진', '댕댕', '댕댕', '콧물', '스스로', '그게', '코', '무슨', '블랙', '올리브', '하품', '댕댕', '이빨', '손가락', '살짝', '보고', '부들부들', '것', '흰둥이', '암컷', '누렁이', '수컷', '마리', '흰둥이', '마리', '누렁이', '마리', '것', '리나', '도넛', '츠', '장난감', '개', '실패', '것', '새끼', '소리', '해', '몇개', '어미', '마당', '곳곳', '아마', '못', '것']"
"['강아지', '회사', '리트리버', '믹스', '댕댕']","['저희', '회사', '온', '식구', '댕댕', '용', '리트리버', '믹슨', '데', '욥', '생후', '달', '요기', '오기', '전', '사진', '쫀귀아직', '댕댕', '하늘', '뱅기', '집중', '쫀', '형제', '랄', '디다', '방', '마지막', '사진', '오늘아침', '월', '초', '폭풍성', '중', '곧', '생후', '월', '몸무게', '킬로', '무엇', '댕', '욥']"
"['강아지', '개', '댕댕', '모시']",[]
"['댓글', '부탁', '해', '연락', '얼마나', '직장인', '커플']","['남자친구', '저', '업무', '사이클', '달라', '저', '오전', '출근', '오후', '퇴근', '매일', '남자친구', '로테이션', '매일', '시간', '좀', '달라', '월화', '수', '오전', '목금', '오후', '출근', '식', '보통', '때', '출근', '톡', '하나', '일', '때', '점심', '때', '하나', '퇴근', '후', '통화', '한번', '각자', '취미', '생활', '때', '굿나잇', '연락', '한번', '그', '때', '각자', '넷플', '티비', '스르르', '남자친구', '오후', '출근', '땐', '저녁', '퇴근', '때', '통화', '나머지', '주말', '데이트', '평일', '하루', '시간', '보고', '보통', '일주일', '번', '정도', '때', '남자친구', '일욜', '근무', '거나', '연락', '빈도', '가요', '전', '남친', '댕댕', '살가웠던', '애', '지영', '뭔가']"
"['무지개다리', '김동완', '댕댕']","['방금', '김동완', '글', '김동완', '가평', '마을', '이웃', '강아지', '김동완', '이름', '매일', '노랑', '직접', '예방접종', '강아지', '함그', '강아지', '살모사', '무지개', '다리', '해', '이름', '때', '계속', '최근', '방송', '출연', '정도', '사랑', '강아지', '무지개', '다리', '건', '둘', '형제', '토르', '둘', '중', '몸집', '더', '힘', '토르', '지음', '김동완', '데리', '예방', '접종', '주사', '접종', '또', '약속', '때', '시골', '댕댕', '접종', '강조', '또', '강조', '풀밭', '노', '애', '진드기', '꼭', '김동완', '얼마나', '댕댕', '알', '수', '토르', '김동완', '배', '무지개', '다리', '토르', '그', '곳', '맘']"
